id,title,actual_label,predicted_probability,predicted_label
408,Joint effects of bacterium and biochar in remediation of antibiotic-heavy metal contaminated soil and responses of resistance gene and microbial community.,negative,0.11252984559666696,negative
170,Native mixed microbe inoculants (M1H) optimize soil health to promote Cajanus cajan growth: the soil fungi are more sensitive than bacteria.,pass,0.11065290201390603,negative
237,Soil Microbiomes Under Climate Change and Implications for Carbon Cycling,negative,0.11006995223490422,negative
784,Role of soil amendments in enhancing crop yields: A review of global practices,negative,0.10976923148271793,negative
426,"Increased microbial growth, biomass, and turnover drive soil organic carbon accumulation at higher plant diversity",negative,0.10782618374110539,negative
641,Rare microbial taxa as the major drivers of ecosystem multifunctionality in long-term fertilized soils,pass,0.10770670069748114,negative
777,Effects of Organic Fertilizers on the Soil Microorganisms Responsible for N2O Emissions: A Review,negative,0.10725747296088264,negative
663,Soybean-Bupleurum Rotation System Can Optimize Rhizosphere Soil Microbial Community via Impacting Soil Properties and Enzyme Activities During Bupleurum Seedling Stage.,negative,0.10664332585442146,negative
635,Crop rotational diversity increases disease suppressive capacity of soil microbiomes,negative,0.10165709037279301,negative
146,Cover cropping enhances soil microbial biomass and affects microbial community structure: A meta-analysis,pass,0.09829009243643388,negative
134,Vermicompost Supply Enhances Fragrant-Rice Yield by Improving Soil Fertility and Eukaryotic Microbial Community Composition under Environmental Stress Conditions.,pass,0.09694541505589639,negative
319,Field scale responses of soil enzymatic activities and microbial indicators to combined bioinoculant-fertilizer management in mustard (Brassica juncea L.).,negative,0.09694477831736975,negative
626,Sustainable alternative to biochar: Effects of oxychar on soil carbon sequestration pathway and microbial communities.,pass,0.09676499591196608,negative
631,Soil pH and nitrate shape deterministic assembly of microbial communities in agricultural soils via Nitrososphaeria.,pass,0.09587664967459257,negative
169,"﻿Symbiotic synergy: How Arbuscular Mycorrhizal Fungi enhance nutrient uptake, stress tolerance, and soil health through molecular mechanisms and hormonal regulation.",pass,0.0958434605096869,negative
469,Rhizosphere Microbiome as an Underexplored Resource for Agroecosystem Sustainability: Insights From the Carrot Root Zone.,negative,0.09470961869690624,negative
232,"Evaluación del potencial de bacterias promotoras de crecimiento vegetal (PGPB) en Stevia rebaudiana bajo condiciones semicontroladas en Montería, Córdoba",negative,0.09386421617236955,negative
270,Periodic waterlogging consistently shapes agricultural soil microbiomes by promoting specific taxa,negative,0.0935633414906803,negative
410,Bioorganic fertilizers improve the adaptability and remediation efficiency of Puccinellia distans in multiple heavy metals-contaminated saline soil by regulating the soil microbial community.,negative,0.09353744895572451,negative
414,Responses of soil microbes to antimony stress and coupled nutrient cycling in karst mining areas of Southwest China.,pass,0.09166619734095918,negative
161,"Dynamic relationships between microbial community, enzyme activity, and soil properties across global ecosystems",pass,0.09154671709512706,negative
510,Ecological Roles of Biodegradable Mulch Film on Soil Nutrients and Microbes.,pass,0.09030946729229457,negative
643,The diversity of soil microbial communities matters when legumes face drought,negative,0.08775619408553624,negative
474,Strain-Specific Fungal-Bacterial Co-Inoculation Regulates Rhizosphere Microecology and Plant-Soil-Microbiome Responses in Conifer Seedlings.,pass,0.08714176223650553,negative
396,Plant Disease Suppressiveness Enhancement via Soil Health Management.,negative,0.0869140132113511,negative
649,Effects of Garlic Rotation and Organic Fertilizer Application on Bacterial Community Structure in Rhizosphere Soil of Continuous Cropping Tomato,negative,0.08586771697394491,negative
350,Soil Biology Management for Sustainable Soil Health,negative,0.08426235687152807,negative
196,Mining the Microbiome of Key Species from African Savanna Woodlands: Potential for Soil Health Improvement and Plant Growth Promotion,negative,0.08426171417732993,negative
235,Legacy of land use history determines reprogramming of plant physiology by soil microbiome,negative,0.08266640170506988,negative
786,Synergistic effects of biochar and Bacillus subtilis on soil fertility and tobacco leaf quality in acidified soil: microbial mechanisms and multi-model evaluation.,pass,0.0825758586296825,negative
657,Short-term calcium peroxide application promotes soil microbial interactions to improve peanut yield in acidic soils.,negative,0.07965898802441843,negative
184,Soil Properties and Not Crop Rotation With Non‐Mycorrhizal Canola Influence the Abundance of Arbuscular Mycorrhizal Fungi in Wheat Soils,negative,0.07883176539293976,negative
290,"Effects of waterlogging on microbial activity, soil nutrient availability, nutrient uptake, and yield of tolerant and sensitive onion genotypes.",negative,0.07776002937442668,negative
764,Soil Salinity and Its Alleviation Using Plant Growth–Promoting Fungi,pass,0.07522775396962961,negative
464,Calcium phosphate-solubilizing bacteria promote growth and alleviate phosphorus deficiency in French marigold with minimal impact on the rhizosphere microbiome.,negative,0.07501460094017069,negative
139,Fertilization and Soil Microbial Community: A Review,negative,0.07320984424641158,negative
437,Soil fertilization affects the abundance and distribution of carbon and nitrogen cycling genes in the maize rhizosphere,negative,0.07191877588503849,negative
739,From microbiome collapse to recovery: a roadmap for microbiome-informed grassland restoration under global change.,negative,0.07168056469096701,negative
652,"Crop Rotation Enhances Crop Richness and Restructures Soil Microbial Community Structure in Subtropical Red Latosol, South Brazil",pass,0.07092552858596149,negative
785,What affects the survival of E. coli in midwest agricultural soils?,negative,0.07075376809197667,negative
271,Optimizing sustainable agriculture: A comprehensive review of agronomic practices and their impacts on soil attributes,negative,0.06867489986823992,negative
166,"Soil nutrient management influences diversity, community association and functional structure of rhizosphere bacteriome under vegetable crop production.",negative,0.06773631404393705,negative
179,"Roles of Arbuscular Mycorrhizal Fungi on Soil Fertility: Contribution in the Improvement of Physical, Chemical, and Biological Properties of the Soil",negative,0.0672907657087683,negative
509,Global long-term agricultural experiments reveal consequences of mineral fertilization for soil microbiomes.,pass,0.06711552152728754,negative
468,Potassium-solubilizing bacteria from tropical forest soils enhance potassium and phosphorus uptake in maize.,negative,0.06665323093920286,negative
731,Arbuscular Mycorrhizal Fungi: The Potential Soil Health Indicators,pass,0.06502632426925738,negative
512,Alfalfa Rotation Enhances Soil Microbial Diversity and Reduces Tilletia foetida DNA Abundance in Common Bunt-Infected Wheat Fields.,pass,0.06474591443855554,negative
704,Belowground-Aboveground climate allies: arbuscular mycorrhizal fungi as ecosystem bridges for greenhouse gas mitigation.,pass,0.0639801584360891,negative
653,Changes in Microbial Community and Activities in Continuous Pepper Cropping Soil After a Trichoderma Hamatum MHT1134 Application,negative,0.06198992240563153,negative
141,Fungal Biodiversity and Their Role in Soil Health,negative,0.06181490149517523,negative
275,Soil bacteria and fungi diversity analysis reveals effects of sesame (Sesamum indicum L.) under waterlogging stress.,pass,0.061316726576139007,negative
145,Land use conversion increases network complexity and stability of soil microbial communities in a temperate grassland,negative,0.061123113244719404,negative
369,"Integrated Management Practices Foster Soil Health, Productivity, and Agroecosystem Resilience",negative,0.06098118627162745,negative
306,Arbuscular Mycorrhizal and Trichoderma longibrachiatum Enhance Soil Quality and Improve Microbial Community Structure in Albic Soil Under Straw Return.,pass,0.06086546499749785,negative
416,Effects of Remediation Agents on Microbial Community Structure and Function in Soil Aggregates Contaminated with Heavy Metals,pass,0.05912640290040421,negative
654,"Ridge–mulch tillage and rotation with broad bean affect soil microbial community, diversity and crop yield in a long‐term potato continuous cropping field",negative,0.05610965817880412,negative
805,The green shield: Trichoderma's role in sustainable agriculture against soil-borne fungal threats,pass,0.05588515650297186,negative
644,Effects of mushroom-tobacco rotation on microbial community structure in continuous cropping tobacco soil,negative,0.05579805492310284,negative
267,Drought response of the maize plant-soil-microbiome system is influenced by plant size and presence of root hairs.,negative,0.05542183881020792,negative
291,The impact of fertilization on the health of paddy soil: pathways and prospects for fertility regulation based on microbial communities.,negative,0.05336768927262686,negative
651,Continuous cropping effects on microbial community structure in Erigeron breviscapus rhizosphere soil,negative,0.05171682284101044,negative
807,Microbial-Induced Carbonate Precipitation Did Not Change the Ecological Function of Soil Microbial Community after Bioremediation of Heavy Metal Pollution,pass,0.05128701827286824,negative
527,Soil Health and Sustainable Agriculture,negative,0.051272735675783984,negative
661,Microbial community restructuring under crop rotation: A sustainable strategy to counteract potato monoculture-induced soil degradation in arid ecosystems,negative,0.05068956836799523,negative
143,Organic management and cover crop species steer soil microbial community structure and functionality along with soil organic matter properties,negative,0.04931011077503753,negative
136,Altering microbial community for improving soil properties and agricultural sustainability during a 10-year maize-green manure intercropping in Northwest China.,pass,0.04901896430307213,negative
515,Short-term crop rotation interactive effects on soil microbial communities and potato yield under field conditions.,pass,0.049008192875940486,negative
250,Breeding effects on the root-associated microbiome of Zea mays L. are linked to plant-induced variation in soil water potentials.,pass,0.04878938650441581,negative
433,A Stronger Rhizosphere Impact on the Fungal Communities Compared to the Bacterial Communities in Pecan Plantations.,pass,0.04750930398558092,negative
428,Changes in rhizosphere bacterial and fungal community composition with vegetation restoration in planted forests,negative,0.046704240997249534,negative
419,Soil bacterial networks are less stable under drought than fungal networks,negative,0.04649794086764233,negative
627,Crop rotation-driven changes in secondary metabolites of potato rhizosphere soil exert stronger regulation on soil microbial community.,pass,0.04633224655702189,negative
420,Land use driven change in soil pH affects microbial carbon cycling processes,negative,0.04541383122767108,negative
664,Preceding crops may reduce denitrification potential and enhance ammonium assimilation pathways.,negative,0.04511141919370745,negative
646,Effect of different continuous cropping years on the rhizosphere soil microbial community structure of Tussilago farfara L.,negative,0.04504507423235443,negative
265,Effects of legume-based rotation on subsequent sorghum rhizosphere microbial communities and their drought tolerance-related genes.,negative,0.04491988437097073,negative
231,Characterization of plant growth promoting activity in bacteria isolated from the compost bin of the Universidad Libre Seccional Pereira,negative,0.04476138460914343,negative
326,Synergistic effects of beneficial microbial inoculants and SMS-amendments on improving soil properties and Pinus seedling growth in degraded soils.,negative,0.044294941437015456,negative
507,Soil Microbial Diversity and Network Organization Respond to Land Use and Agricultural Inputs Worldwide.,pass,0.044096783379051055,negative
796,Dairy effluent applications to a pasture enhance soil fertility and microbial activity without impacting soil bacterial and fungal community composition,pass,0.04373476456654,negative
637,Effects of Continuous Cropping of Sweet Potato on the Fungal Community Structure in Rhizospheric Soil,negative,0.04239093123671521,negative
435,"Peer Review #2 of ""The influence of rhizosphere soil fungal diversity and complex community structure on wheat root rot disease (v0.1)""",pass,0.042277998302504755,negative
132,Rotation-driven changes in physicochemical properties modulate soil microbial diversity and community complexity in tobacco-woad soils.,pass,0.041944051806573034,negative
445,Rhizosphere microbial functions drive ecological stoichiometry in soils across an elevational gradient of a temperate mountain ecosystem.,negative,0.03749234411451085,negative
535,The Role of Cover Crops towards Sustainable Soil Health and Agriculture—A Review Paper,negative,0.03747903564093079,negative
315,Soil Biological Health: Influence of Crop Rotational Diversity and Tillage on Soil Microbial Properties,negative,0.03709071596948524,negative
153,"Microbiome-mediated nitrogen cycling in soil: Impact on nitrogen use efficiency, crop production and environmental sustainability",pass,0.036821105876960095,negative
650,Cover crop biomass and species composition affect soil microbial community structure and enzyme activities in semiarid cropping systems,pass,0.03610699225766461,negative
440,Conservation Tillage-Mediated Rhizosphere Microbial Community Remodeling Drives Soil Organic Carbon Accumulation and Nitrogen and Phosphorus Transformation in Farmland.,negative,0.03557024674415087,negative
541,Combined effects of earthworms and Bacillus spp. enhance soil ecosystem multifunctionality and reshape microbial communities.,negative,0.034580384788298515,negative
138,Methods for Management of Soilborne Diseases in Crop Production,negative,0.03448973023104689,negative
717,An ecological future for weed science to sustain crop production and the environment. A review,negative,0.034400779531442625,negative
159,Do diverse mixtures of cover crop residues alter the soil microbial community and increase soil function?,negative,0.03429319458119388,negative
647,Soil Microbial Community Changes under Continuous Cucumber Cropping in Greenhouse Systems,pass,0.03371490738180343,negative
442,Bacterial and Fungal Communities Associated with the Ectomycorrhizospheric Soil and Stem Endosphere of the Mycoheterotrophic Plant Monotropa uniflora.,negative,0.032131773935911295,negative
140,Long-term use of cover crops and no-till shift soil microbial community life strategies in agricultural soil,negative,0.03205826547085462,negative
725,Synergistic Effects of Arbuscular Mycorrhizal Fungi and Compost On Drought Tolerance in Quinoa Varieties Under Field Conditions,pass,0.03161213136120326,negative
423,Soil microbiomes with distinct assemblies through vertical soil profiles drive the cycling of multiple nutrients in reforested ecosystems,negative,0.031413706804920206,negative
722,Soil physicochemical property and arbuscular mycorrhizal fungi resilience to degradation and deforestation of a dry evergreen Afromontane forest in central Ethiopia,negative,0.03055005175698149,negative
144,Soil and Crop Management Strategies to Ensure Higher Crop Productivity within Sustainable Environments,negative,0.029931276506201008,negative
636,Diversity and Co-occurrence Patterns of Soil Bacterial and Fungal Communities in Seven Intercropping Systems,negative,0.029326236439046777,negative
642,Crop rotational diversity enhances soil microbiome network complexity and multifunctionality,negative,0.02915373278615216,negative
620,"Crop rotation patterns affect the growth, soil properties, and rhizosphere microbiome of cut chrysanthemums.",pass,0.028796941171118907,negative
658,Effects of different rotation crops on soil physicochemical properties and microbial community structure in continuous cotton fields.,negative,0.02873317122330483,negative
536,The use of soil microbial potassium solubilizers in potassium nutrient availability in soil and its dynamics,negative,0.028106490105467983,negative
619,"Replacing nitrogen fertilizer with organic alternatives changes the soil microbial community diversity in Northwest China's arid farmland, leading to increased potato yields.",pass,0.027846298794042577,negative
648,Effect of long-term continuous cropping of strawberry on soil bacterial community structure and diversity,pass,0.026966599660486392,negative
429,The global soil community and its influence on biogeochemistry,negative,0.026908371276770118,negative
443,"Responses of Soil Fungal Community Structure, Co-Occurrence Networks, and Functions to Different Oak-Dominated Mixed Plantations.",negative,0.026222352939262936,negative
172,Combined Application of Manure and Chemical Fertilizers Alters Soil Environmental Variables and Improves Soil Fungal Community Composition and Rice Grain Yield.,pass,0.026188654449079644,negative
781,A longitudinal study to examine the influence of farming practices and environmental factors on pathogen prevalence using structural equation modeling,negative,0.02305133177492557,negative
504,Treated wastewater and mulch shape soil microbial activity in cactus-sorghum intercrops of the Brazilian semiarid.,pass,0.022974945735281884,negative
692,Influence of Cowpea Plants on Soil Bacterial Community and Soil Quality: Effects of the Rhizosphere.,negative,0.022490153043749215,negative
133,Analysis of the Differences in Rhizosphere Microbial Communities and Pathogen Adaptability in Chili Root Rot Disease Between Continuous Cropping and Rotation Cropping Systems.,pass,0.021502202998551604,negative
438,Rhizosphere Microbial Effects on Soil Quality of Pinus massoniana and Schima superba Mixed Plantations.,negative,0.021361431356697373,negative
622,Effects of Different Cropping Patterns on Soil Microbial Community and Function in Ningxia Irrigation-Silted Soil.,pass,0.02083037373177672,negative
187,Diverse compost products influence soil bacterial and fungal community diversity in a potato crop production system,pass,0.018748866266121524,negative
311,"Cascading effects of composts and cover crops on soil chemistry, bacterial communities and the survival of foodborne pathogens.",pass,0.01658671990599444,negative
418,Fungal-bacterial diversity and microbiome complexity predict ecosystem functioning,negative,0.016448910689540644,negative
629,Rice-eel system combined with exogenous organic waste improves soil quality under nitrogen deficiency by regulating soil microbial community.,pass,0.014405536526190208,negative
531,Cropping systems in agriculture and their impact on soil health-A review,negative,0.011829300711632167,negative
432,Distribution and Environmental Drivers of Fungal Denitrifiers in Global Soils.,pass,0.01140098091554801,negative
780,Role of soil in the regulation of human and plant pathogens: soils' contributions to people,negative,0.011358804159803332,negative
434,Influence of Season and Soil Properties on Fungal Communities of Neighboring Climax Forests (Carpinus cordata and Fraxinus rhynchophylla).,pass,0.006828009249210666,negative
425,"Erosion reduces soil microbial diversity, network complexity and multifunctionality",negative,0.0054216022921954096,negative
621,Effects of root extracts from different vegetables on rhizosphere soil properties and microbial communities of continuously cropped celery.,pass,0.0052357471599723,negative
404,"Review for ""Soil fungal communities contribute to the positive diversity–productivity relationship of tree communities under contrasting water availability""",pass,0.004614875131312903,negative
314,Cropping Systems Effect on Soil Biological Health and Sustainability,pass,0.002608706097060588,negative
